1, none, minecraft:the_void, AMBIENT, alexsmobs:fly, 10, 2, 3
991, forest, minecraft:grove, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
992, forest, minecraft:grove, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
993, forest, minecraft:grove, CREATURE, crittersandcompanions:ferret, 10, 2, 3
994, forest, minecraft:grove, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 2
995, forest, minecraft:grove, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
996, forest, minecraft:grove, CREATURE, hexerei:crow, 20, 2, 5
997, forest, minecraft:grove, CREATURE, minecraft:chicken, 10, 4, 4
998, forest, minecraft:grove, CREATURE, minecraft:cow, 10, 4, 4
999, forest, minecraft:grove, CREATURE, minecraft:fox, 10, 2, 4
1000, forest, minecraft:grove, CREATURE, minecraft:pig, 10, 4, 4
1001, forest, minecraft:grove, CREATURE, minecraft:rabbit, 10, 2, 3
1002, forest, minecraft:grove, CREATURE, minecraft:sheep, 12, 4, 4
1003, forest, minecraft:grove, CREATURE, minecraft:wolf, 10, 4, 4
1004, forest, minecraft:grove, CREATURE, mythicmounts:acencia, 15, 2, 3
1005, forest, minecraft:grove, AMBIENT, alexsmobs:fly, 10, 2, 3
1006, forest, minecraft:grove, AMBIENT, minecraft:bat, 10, 8, 8
1007, forest, minecraft:grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1008, forest, minecraft:grove, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1009, extreme_hills, minecraft:snowy_slopes, MONSTER, ars_nouveau:wilden_guardian, 20, 1, 1
1010, extreme_hills, minecraft:snowy_slopes, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
1011, extreme_hills, minecraft:snowy_slopes, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
1012, extreme_hills, minecraft:snowy_slopes, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
1013, extreme_hills, minecraft:snowy_slopes, MONSTER, creeperoverhaul:snowy_creeper, 30, 2, 2
1014, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:enderman, 5, 1, 4
1015, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:skeleton, 30, 4, 4
1016, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:slime, 30, 4, 4
1017, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:spider, 30, 4, 4
1018, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:witch, 5, 1, 1
1019, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:zombie, 30, 4, 4
1020, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:zombie_villager, 10, 1, 1
1021, extreme_hills, minecraft:snowy_slopes, MONSTER, quark:stoneling, 10, 1, 1
1022, extreme_hills, minecraft:snowy_slopes, MONSTER, quark:toretoise, 10, 2, 4
1023, extreme_hills, minecraft:snowy_slopes, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
1024, extreme_hills, minecraft:snowy_slopes, CREATURE, alexsmobs:sunbird, 10, 1, 1
1025, extreme_hills, minecraft:snowy_slopes, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1026, extreme_hills, minecraft:snowy_slopes, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1027, extreme_hills, minecraft:snowy_slopes, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1028, extreme_hills, minecraft:snowy_slopes, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1029, extreme_hills, minecraft:snowy_slopes, CREATURE, cnb:yeti, 25, 2, 3
1030, extreme_hills, minecraft:snowy_slopes, CREATURE, crittersandcompanions:shima_enaga, 30, 2, 3
1031, extreme_hills, minecraft:snowy_slopes, CREATURE, environmental:yak, 15, 2, 4
1032, extreme_hills, minecraft:snowy_slopes, CREATURE, minecraft:goat, 10, 1, 3
1033, extreme_hills, minecraft:snowy_slopes, CREATURE, minecraft:rabbit, 10, 2, 3
1034, extreme_hills, minecraft:snowy_slopes, CREATURE, mythicmounts:acencia, 15, 2, 3
1035, extreme_hills, minecraft:snowy_slopes, CREATURE, mythicmounts:griffon, 10, 1, 1
1036, extreme_hills, minecraft:snowy_slopes, CREATURE, quark:shiba, 30, 1, 3
1037, extreme_hills, minecraft:snowy_slopes, AMBIENT, alexsmobs:fly, 10, 2, 3
1038, extreme_hills, minecraft:snowy_slopes, AMBIENT, minecraft:bat, 10, 8, 8
1039, extreme_hills, minecraft:snowy_slopes, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1040, extreme_hills, minecraft:snowy_slopes, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1041, extreme_hills, minecraft:frozen_peaks, MONSTER, ars_nouveau:wilden_guardian, 20, 1, 1
1042, extreme_hills, minecraft:frozen_peaks, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
1043, extreme_hills, minecraft:frozen_peaks, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
1044, extreme_hills, minecraft:frozen_peaks, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
1045, extreme_hills, minecraft:frozen_peaks, MONSTER, creeperoverhaul:snowy_creeper, 30, 2, 2
1046, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:enderman, 5, 1, 4
1047, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:skeleton, 30, 4, 4
1048, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:slime, 30, 4, 4
1049, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:spider, 30, 4, 4
1050, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:witch, 5, 1, 1
1051, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:zombie, 30, 4, 4
1052, extreme_hills, minecraft:frozen_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
1053, extreme_hills, minecraft:frozen_peaks, MONSTER, quark:stoneling, 10, 1, 1
1054, extreme_hills, minecraft:frozen_peaks, MONSTER, quark:toretoise, 10, 2, 4
1055, extreme_hills, minecraft:frozen_peaks, CREATURE, alexsmobs:froststalker, 20, 5, 7
1056, extreme_hills, minecraft:frozen_peaks, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
1057, extreme_hills, minecraft:frozen_peaks, CREATURE, alexsmobs:sunbird, 10, 1, 1
1058, extreme_hills, minecraft:frozen_peaks, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1059, extreme_hills, minecraft:frozen_peaks, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1060, extreme_hills, minecraft:frozen_peaks, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1061, extreme_hills, minecraft:frozen_peaks, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1062, extreme_hills, minecraft:frozen_peaks, CREATURE, cnb:yeti, 25, 2, 3
1063, extreme_hills, minecraft:frozen_peaks, CREATURE, environmental:yak, 15, 2, 4
1064, extreme_hills, minecraft:frozen_peaks, CREATURE, minecraft:goat, 10, 1, 3
1065, extreme_hills, minecraft:frozen_peaks, CREATURE, mythicmounts:griffon, 15, 1, 1
1066, extreme_hills, minecraft:frozen_peaks, CREATURE, quark:shiba, 30, 1, 3
1067, extreme_hills, minecraft:frozen_peaks, AMBIENT, alexsmobs:fly, 10, 2, 3
1068, extreme_hills, minecraft:frozen_peaks, AMBIENT, minecraft:bat, 10, 8, 8
1069, extreme_hills, minecraft:frozen_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1070, extreme_hills, minecraft:frozen_peaks, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1071, extreme_hills, minecraft:jagged_peaks, MONSTER, ars_nouveau:wilden_guardian, 20, 1, 1
1072, extreme_hills, minecraft:jagged_peaks, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
1073, extreme_hills, minecraft:jagged_peaks, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
1074, extreme_hills, minecraft:jagged_peaks, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
1075, extreme_hills, minecraft:jagged_peaks, MONSTER, creeperoverhaul:snowy_creeper, 30, 2, 2
1076, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:enderman, 5, 1, 4
1077, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:skeleton, 30, 4, 4
1078, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:slime, 30, 4, 4
1079, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:spider, 30, 4, 4
1080, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:witch, 5, 1, 1
1081, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:zombie, 30, 4, 4
1082, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
1083, extreme_hills, minecraft:jagged_peaks, MONSTER, quark:stoneling, 10, 1, 1
1084, extreme_hills, minecraft:jagged_peaks, MONSTER, quark:toretoise, 10, 2, 4
1085, extreme_hills, minecraft:jagged_peaks, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
1086, extreme_hills, minecraft:jagged_peaks, CREATURE, alexsmobs:sunbird, 10, 1, 1
1087, extreme_hills, minecraft:jagged_peaks, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1088, extreme_hills, minecraft:jagged_peaks, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1089, extreme_hills, minecraft:jagged_peaks, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1090, extreme_hills, minecraft:jagged_peaks, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1091, extreme_hills, minecraft:jagged_peaks, CREATURE, minecraft:goat, 10, 1, 3
1092, extreme_hills, minecraft:jagged_peaks, CREATURE, mythicmounts:griffon, 10, 1, 1
1093, extreme_hills, minecraft:jagged_peaks, CREATURE, quark:shiba, 30, 1, 3
1094, extreme_hills, minecraft:jagged_peaks, AMBIENT, alexsmobs:fly, 10, 2, 3
1095, extreme_hills, minecraft:jagged_peaks, AMBIENT, minecraft:bat, 10, 8, 8
1096, extreme_hills, minecraft:jagged_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1097, extreme_hills, minecraft:jagged_peaks, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1098, extreme_hills, minecraft:stony_peaks, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
1099, extreme_hills, minecraft:stony_peaks, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
1100, extreme_hills, minecraft:stony_peaks, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
1101, extreme_hills, minecraft:stony_peaks, MONSTER, creeperoverhaul:hills_creeper, 30, 2, 2
1102, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:enderman, 5, 1, 4
1103, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:skeleton, 30, 4, 4
1104, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:slime, 30, 4, 4
1105, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:spider, 30, 4, 4
1106, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:witch, 5, 1, 1
1107, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:zombie, 30, 4, 4
1108, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
1109, extreme_hills, minecraft:stony_peaks, MONSTER, quark:stoneling, 10, 1, 1
1110, extreme_hills, minecraft:stony_peaks, MONSTER, quark:toretoise, 10, 2, 4
1111, extreme_hills, minecraft:stony_peaks, CREATURE, alexsmobs:sunbird, 10, 1, 1
1112, extreme_hills, minecraft:stony_peaks, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1113, extreme_hills, minecraft:stony_peaks, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1114, extreme_hills, minecraft:stony_peaks, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1115, extreme_hills, minecraft:stony_peaks, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1116, extreme_hills, minecraft:stony_peaks, CREATURE, mythicmounts:griffon, 10, 1, 1
1117, extreme_hills, minecraft:stony_peaks, CREATURE, quark:shiba, 30, 1, 3
1118, extreme_hills, minecraft:stony_peaks, AMBIENT, alexsmobs:fly, 10, 2, 3
1119, extreme_hills, minecraft:stony_peaks, AMBIENT, minecraft:bat, 10, 8, 8
1120, extreme_hills, minecraft:stony_peaks, AMBIENT, mythicmounts:geckotoalizard, 10, 1, 1
1121, extreme_hills, minecraft:stony_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1122, extreme_hills, minecraft:stony_peaks, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1123, river, minecraft:river, MONSTER, minecraft:creeper, 30, 4, 4
1124, river, minecraft:river, MONSTER, minecraft:drowned, 30, 1, 1
1125, river, minecraft:river, MONSTER, minecraft:enderman, 5, 1, 4
1126, river, minecraft:river, MONSTER, minecraft:skeleton, 30, 4, 4
1127, river, minecraft:river, MONSTER, minecraft:slime, 30, 4, 4
1128, river, minecraft:river, MONSTER, minecraft:spider, 30, 4, 4
1129, river, minecraft:river, MONSTER, minecraft:witch, 5, 1, 1
1130, river, minecraft:river, MONSTER, minecraft:zombie, 30, 4, 4
1131, river, minecraft:river, MONSTER, minecraft:zombie_villager, 10, 1, 1
1132, river, minecraft:river, MONSTER, quark:stoneling, 10, 1, 1
1133, river, minecraft:river, MONSTER, quark:toretoise, 10, 2, 4
1134, river, minecraft:river, CREATURE, alexsmobs:crocodile, 20, 1, 2
1135, river, minecraft:river, CREATURE, alexsmobs:platypus, 20, 1, 2
1136, river, minecraft:river, CREATURE, cnb:little_grebe, 30, 2, 3
1137, river, minecraft:river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1138, river, minecraft:river, WATER_CREATURE, alexsmobs:catfish, 10, 1, 3
1139, river, minecraft:river, WATER_CREATURE, babyfat:ranchu, 10, 2, 4
1140, river, minecraft:river, WATER_CREATURE, crittersandcompanions:otter, 7, 3, 5
1141, river, minecraft:river, WATER_CREATURE, minecraft:squid, 25, 1, 4
1142, river, minecraft:river, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1143, river, minecraft:river, WATER_AMBIENT, alexsmobs:terrapin, 7, 1, 2
1144, river, minecraft:river, WATER_AMBIENT, crittersandcompanions:koi_fish, 10, 2, 5
1145, river, minecraft:river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
1146, river, minecraft:frozen_river, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
1147, river, minecraft:frozen_river, MONSTER, creeperoverhaul:snowy_creeper, 30, 2, 2
1148, river, minecraft:frozen_river, MONSTER, minecraft:drowned, 10, 1, 1
1149, river, minecraft:frozen_river, MONSTER, minecraft:enderman, 5, 1, 4
1150, river, minecraft:frozen_river, MONSTER, minecraft:skeleton, 30, 4, 4
1151, river, minecraft:frozen_river, MONSTER, minecraft:slime, 30, 4, 4
1152, river, minecraft:frozen_river, MONSTER, minecraft:spider, 30, 4, 4
1153, river, minecraft:frozen_river, MONSTER, minecraft:witch, 5, 1, 1
1154, river, minecraft:frozen_river, MONSTER, minecraft:zombie, 30, 4, 4
1155, river, minecraft:frozen_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
1156, river, minecraft:frozen_river, MONSTER, quark:stoneling, 10, 1, 1
1157, river, minecraft:frozen_river, MONSTER, quark:toretoise, 10, 2, 4
1158, river, minecraft:frozen_river, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
1159, river, minecraft:frozen_river, CREATURE, ecologics:penguin, 10, 4, 5
1160, river, minecraft:frozen_river, AMBIENT, alexsmobs:fly, 10, 2, 3
1161, river, minecraft:frozen_river, AMBIENT, minecraft:bat, 10, 8, 8
1162, river, minecraft:frozen_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1163, river, minecraft:frozen_river, WATER_CREATURE, babyfat:ranchu, 10, 2, 4
1164, river, minecraft:frozen_river, WATER_CREATURE, minecraft:squid, 25, 1, 4
1165, river, minecraft:frozen_river, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1166, river, minecraft:frozen_river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
1167, beach, minecraft:beach, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
1168, beach, minecraft:beach, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
1169, beach, minecraft:beach, MONSTER, creeperoverhaul:beach_creeper, 30, 2, 2
1170, beach, minecraft:beach, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
1171, beach, minecraft:beach, MONSTER, minecraft:enderman, 5, 1, 4
1172, beach, minecraft:beach, MONSTER, minecraft:skeleton, 30, 4, 4
1173, beach, minecraft:beach, MONSTER, minecraft:slime, 30, 4, 4
1174, beach, minecraft:beach, MONSTER, minecraft:spider, 30, 4, 4
1175, beach, minecraft:beach, MONSTER, minecraft:witch, 5, 1, 1
1176, beach, minecraft:beach, MONSTER, minecraft:zombie, 30, 4, 4
1177, beach, minecraft:beach, MONSTER, minecraft:zombie_villager, 10, 1, 1
1178, beach, minecraft:beach, MONSTER, quark:stoneling, 10, 1, 1
1179, beach, minecraft:beach, MONSTER, quark:toretoise, 10, 2, 4
1180, beach, minecraft:beach, CREATURE, alexsmobs:seagull, 16, 3, 6
1181, beach, minecraft:beach, CREATURE, alexsmobs:seal, 20, 3, 8
1182, beach, minecraft:beach, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1183, beach, minecraft:beach, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1184, beach, minecraft:beach, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1185, beach, minecraft:beach, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1186, beach, minecraft:beach, CREATURE, minecraft:turtle, 10, 2, 5
1187, beach, minecraft:beach, CREATURE, quark:crab, 10, 1, 3
1188, beach, minecraft:beach, AMBIENT, alexsmobs:fly, 10, 2, 3
1189, beach, minecraft:beach, AMBIENT, minecraft:bat, 10, 8, 8
1190, beach, minecraft:beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1191, beach, minecraft:beach, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1192, beach, minecraft:beach, WATER_AMBIENT, alexsmobs:lobster, 20, 3, 5
1193, beach, minecraft:snowy_beach, MONSTER, ars_nouveau:wilden_guardian, 20, 1, 1
1194, beach, minecraft:snowy_beach, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
1195, beach, minecraft:snowy_beach, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
1196, beach, minecraft:snowy_beach, MONSTER, creeperoverhaul:beach_creeper, 30, 2, 2
1197, beach, minecraft:snowy_beach, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
1198, beach, minecraft:snowy_beach, MONSTER, creeperoverhaul:snowy_creeper, 30, 2, 2
1199, beach, minecraft:snowy_beach, MONSTER, minecraft:enderman, 5, 1, 4
1200, beach, minecraft:snowy_beach, MONSTER, minecraft:skeleton, 30, 4, 4
1201, beach, minecraft:snowy_beach, MONSTER, minecraft:slime, 30, 4, 4
1202, beach, minecraft:snowy_beach, MONSTER, minecraft:spider, 30, 4, 4
1203, beach, minecraft:snowy_beach, MONSTER, minecraft:witch, 5, 1, 1
1204, beach, minecraft:snowy_beach, MONSTER, minecraft:zombie, 30, 4, 4
1205, beach, minecraft:snowy_beach, MONSTER, minecraft:zombie_villager, 10, 1, 1
1206, beach, minecraft:snowy_beach, MONSTER, quark:stoneling, 10, 1, 1
1207, beach, minecraft:snowy_beach, MONSTER, quark:toretoise, 10, 2, 4
1208, beach, minecraft:snowy_beach, CREATURE, alexsmobs:seagull, 16, 3, 6
1209, beach, minecraft:snowy_beach, CREATURE, alexsmobs:seal, 20, 3, 8
1210, beach, minecraft:snowy_beach, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
1211, beach, minecraft:snowy_beach, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1212, beach, minecraft:snowy_beach, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1213, beach, minecraft:snowy_beach, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1214, beach, minecraft:snowy_beach, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1215, beach, minecraft:snowy_beach, CREATURE, quark:crab, 10, 1, 3
1216, beach, minecraft:snowy_beach, AMBIENT, alexsmobs:fly, 10, 2, 3
1217, beach, minecraft:snowy_beach, AMBIENT, minecraft:bat, 10, 8, 8
1218, beach, minecraft:snowy_beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1219, beach, minecraft:snowy_beach, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1220, beach, minecraft:snowy_beach, WATER_AMBIENT, alexsmobs:lobster, 20, 3, 5
1221, none, minecraft:stony_shore, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
1222, none, minecraft:stony_shore, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
1223, none, minecraft:stony_shore, MONSTER, minecraft:creeper, 30, 4, 4
1224, none, minecraft:stony_shore, MONSTER, minecraft:enderman, 5, 1, 4
1225, none, minecraft:stony_shore, MONSTER, minecraft:skeleton, 30, 4, 4
1226, none, minecraft:stony_shore, MONSTER, minecraft:slime, 30, 4, 4
1227, none, minecraft:stony_shore, MONSTER, minecraft:spider, 30, 4, 4
1228, none, minecraft:stony_shore, MONSTER, minecraft:witch, 5, 1, 1
1229, none, minecraft:stony_shore, MONSTER, minecraft:zombie, 30, 4, 4
1230, none, minecraft:stony_shore, MONSTER, minecraft:zombie_villager, 10, 1, 1
1231, none, minecraft:stony_shore, MONSTER, quark:stoneling, 10, 1, 1
1232, none, minecraft:stony_shore, MONSTER, quark:toretoise, 10, 2, 4
1233, none, minecraft:stony_shore, CREATURE, alexsmobs:seagull, 16, 3, 6
1234, none, minecraft:stony_shore, CREATURE, alexsmobs:seal, 20, 3, 8
1235, none, minecraft:stony_shore, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1236, none, minecraft:stony_shore, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1237, none, minecraft:stony_shore, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1238, none, minecraft:stony_shore, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1239, none, minecraft:stony_shore, AMBIENT, alexsmobs:fly, 10, 2, 3
1240, none, minecraft:stony_shore, AMBIENT, minecraft:bat, 10, 8, 8
1241, none, minecraft:stony_shore, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1242, none, minecraft:stony_shore, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1243, none, minecraft:stony_shore, WATER_AMBIENT, alexsmobs:lobster, 20, 3, 5
1244, ocean, minecraft:warm_ocean, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
1245, ocean, minecraft:warm_ocean, MONSTER, minecraft:drowned, 10, 1, 1
1246, ocean, minecraft:warm_ocean, MONSTER, minecraft:enderman, 5, 1, 4
1247, ocean, minecraft:warm_ocean, MONSTER, minecraft:skeleton, 30, 4, 4
1248, ocean, minecraft:warm_ocean, MONSTER, minecraft:slime, 30, 4, 4
1249, ocean, minecraft:warm_ocean, MONSTER, minecraft:spider, 30, 4, 4
1250, ocean, minecraft:warm_ocean, MONSTER, minecraft:witch, 5, 1, 1
